AREA,INT_SQFT,N_BEDROOM,N_BATHROOM,N_ROOM,SALE_COND,PARK_FACIL,UTILITY_AVAIL,STREET,MZZONE,SALES_PRICE,AGE,BUILDTYPE_Commercial,BUILDTYPE_House,BUILDTYPE_Others
2,1291,2,2,4,2,0,2,1,2,7229164,27,0,1,0
1,950,1,1,3,4,1,2,3,1,5943168,45,0,0,1
1,680,1,1,2,4,1,1,2,5,8684064,32,1,0,0
6,1579,1,1,4,2,1,2,3,4,13248632,31,0,0,1
3,1047,1,1,3,3,1,3,1,5,9431288,37,0,0,1
6,1660,1,1,4,4,1,1,1,5,19335042,30,1,0,0
3,835,1,1,3,1,1,4,3,5,9515504,22,0,0,1
6,1883,2,1,5,5,0,3,1,6,13782733,15,0,1,0
2,1109,1,1,3,2,1,1,2,6,10411211,36,0,1,0
2,995,1,1,3,3,1,4,1,3,8449705,34,0,0,1
4,1747,2,1,4,5,1,3,2,6,12567787,33,0,0,1
6,1529,1,1,4,3,1,4,3,4,12525057,35,0,1,0
1,1034,1,1,3,2,1,2,2,6,8938031,37,0,0,1
5,1302,1,1,3,1,0,3,2,5,11851056,26,1,0,0
1,654,1,1,2,3,1,2,2,2,7159771,6,1,0,0
3,1020,1,1,3,5,1,4,3,4,13841757,26,1,0,0
1,506,1,1,2,3,0,3,1,6,6832174,27,1,0,0
7,1955,2,1,5,1,1,4,3,5,14545763,43,0,1,0
1,1653,2,2,4,1,0,2,2,5,12833113,25,1,0,0
4,1820,3,2,5,1,1,3,2,6,11636008,32,0,1,0
4,1508,2,1,4,2,1,2,1,2,12564988,9,1,0,0
1,1292,1,1,3,3,0,4,2,2,9504260,17,1,0,0
6,1922,2,1,5,4,0,1,3,5,21971570,24,1,0,0
1,584,1,1,2,5,0,3,1,2,4175730,11,0,0,1
6,1839,2,1,5,5,1,3,3,4,14529136,14,0,1,0
4,1879,3,2,5,4,0,4,1,6,10306671,32,0,1,0
1,1199,1,1,3,2,0,3,1,6,7644277,32,0,0,1
3,1181,1,1,3,4,1,3,3,6,11458212,11,0,1,0
3,1068,1,1,3,4,0,2,1,6,9414298,12,0,0,1
4,1686,2,1,4,3,1,2,3,6,12639399,26,0,0,1
5,2242,4,2,6,5,1,4,3,4,14211285,11,0,0,1
3,1259,2,1,4,3,0,1,3,5,10015397,16,0,1,0
7,1843,2,1,5,5,1,1,1,4,14212306,29,0,0,1
7,1924,2,1,5,2,1,3,2,4,15219478,19,0,0,1
3,1144,1,1,3,4,0,1,3,4,13092388,31,1,0,0
1,542,1,1,2,4,1,3,2,5,7989391,26,1,0,0
6,1515,1,1,4,4,0,4,1,6,11353800,39,0,1,0
2,630,1,1,2,1,0,1,3,5,10042142,16,1,0,0
4,1671,2,1,4,4,0,4,3,6,11178306,18,0,1,0
1,1047,1,1,3,2,0,2,3,3,6436026,18,0,1,0
6,1595,1,1,4,2,1,2,1,4,18327604,30,1,0,0
2,1299,2,2,4,4,0,1,1,2,8475559,11,0,0,1
6,1626,1,1,4,2,1,1,3,4,13543974,38,0,0,1
1,801,1,1,2,3,0,4,3,2,5325431,17,0,1,0
3,1089,1,1,3,1,1,3,2,4,13688873,4,1,0,0
6,1955,2,1,5,2,0,1,1,4,12096784,11,0,1,0
5,1708,2,1,4,3,0,3,2,4,14312268,17,1,0,0
7,1697,1,1,4,4,1,2,2,5,14742961,10,0,0,1
7,1975,2,1,5,3,0,2,2,4,13250064,12,0,1,0
4,1966,3,2,5,2,1,4,2,6,11956452,49,0,1,0
6,1791,1,1,4,5,0,4,2,5,14637173,15,0,0,1
4,1890,3,2,5,2,1,3,2,3,16548277,7,1,0,0
1,967,1,1,3,3,0,1,2,1,4097486,29,0,1,0
6,1711,1,1,4,2,0,3,3,6,14558414,13,0,0,1
5,1583,2,1,4,5,0,2,3,6,11369501,25,0,0,1
2,1274,2,2,4,3,1,2,2,5,11294830,22,0,1,0
1,1356,2,2,4,2,0,4,3,3,7058040,45,0,1,0
3,1144,1,1,3,5,1,2,1,5,9220543,36,0,1,0
3,1129,1,1,3,2,0,1,1,6,9445554,16,0,0,1
2,695,1,1,2,3,1,1,1,3,9425117,11,1,0,0
3,867,1,1,3,3,1,4,1,5,8675535,15,0,1,0
5,1501,2,1,4,3,0,4,3,5,9594775,26,0,1,0
4,1896,3,2,5,1,1,1,1,6,12070552,15,0,0,1
1,1449,2,2,4,2,0,3,1,2,5731736,18,0,1,0
6,1700,1,1,4,3,0,2,1,4,12403664,5,0,0,1
4,1829,3,2,5,1,0,4,1,4,9076496,15,0,1,0
3,1178,1,1,3,3,1,3,2,5,10727630,34,0,0,1
5,1460,2,1,4,2,0,4,2,6,9664772,16,0,1,0
6,1807,2,1,5,1,1,2,2,6,13814213,37,0,1,0
2,1103,1,1,3,1,1,1,3,3,13639322,24,1,0,0
3,992,1,1,3,4,0,3,3,5,8886913,21,0,1,0
2,1268,2,2,4,4,0,4,2,5,10460088,14,0,1,0
6,1890,2,1,5,3,0,2,1,4,12011262,17,0,1,0
1,670,1,1,2,2,0,3,3,3,5428752,16,0,1,0
1,1236,1,1,3,1,1,2,3,3,7823880,16,0,1,0
1,1256,1,1,3,3,0,3,2,3,6342483,28,0,1,0
3,1071,1,1,3,2,1,1,3,6,15021495,16,1,0,0
3,1217,2,1,4,3,1,1,3,6,12397660,10,0,0,1
1,1488,2,2,4,3,1,1,3,1,7410353,14,0,1,0
5,2162,3,2,5,1,1,2,2,5,18369951,29,1,0,0
4,1623,2,1,4,5,1,1,3,1,14302277,21,1,0,0
6,1585,1,1,4,3,0,1,2,6,18830994,44,1,0,0
5,2237,4,2,6,4,0,4,3,6,12926248,24,0,1,0
1,1662,2,2,4,5,0,2,1,6,9044450,26,0,1,0
2,819,1,1,3,2,0,2,1,6,11012940,36,1,0,0
5,2348,4,2,6,2,0,4,3,4,12814557,30,0,0,1
2,604,1,1,2,2,1,2,3,6,9405319,27,0,0,1
7,1849,2,1,5,5,0,4,2,4,12834991,30,0,1,0
1,1617,2,2,4,5,1,1,3,5,10774881,46,0,0,1
5,1733,2,1,4,3,0,2,3,5,15615167,15,1,0,0
3,802,1,1,3,3,1,1,1,4,7473329,35,0,0,1
2,1081,1,1,3,3,0,1,2,2,11464423,36,1,0,0
2,1243,2,2,4,1,1,3,1,3,8559579,35,0,1,0
1,1430,2,2,4,4,0,2,2,5,7935576,37,0,1,0
5,1707,2,1,4,1,0,4,2,5,10194702,26,0,0,1
5,1317,1,1,3,2,0,2,3,4,12470313,10,1,0,0
1,1128,1,1,3,4,1,1,2,1,5723932,48,0,0,1
5,2458,4,2,6,1,0,4,3,4,12081121,21,0,1,0
3,1091,1,1,3,1,0,4,1,4,7998139,22,0,0,1
4,1795,2,1,4,4,1,4,3,5,12447529,40,0,0,1
5,2481,4,2,6,5,1,2,3,6,15104072,13,0,1,0
3,1095,1,1,3,5,1,3,3,4,14513691,18,1,0,0
7,1759,1,1,4,2,0,4,2,5,12349613,36,0,1,0
6,1774,1,1,4,1,1,4,3,6,14377932,41,0,1,0
5,2314,4,2,6,5,1,3,2,6,14754178,20,0,0,1
6,1695,1,1,4,3,1,3,1,5,12581759,35,0,1,0
3,1099,1,1,3,1,0,1,3,6,13903449,31,1,0,0
7,1547,1,1,4,5,1,3,3,6,14033022,37,0,1,0
2,927,1,1,3,2,0,4,2,2,10974138,6,1,0,0
6,1966,2,1,5,1,0,1,1,5,12375340,33,0,1,0
5,1541,2,1,4,5,0,2,3,5,14726913,17,1,0,0
4,1978,3,2,5,1,1,2,1,5,11277041,49,0,0,1
1,1208,1,1,3,2,1,1,3,4,11570490,24,1,0,0
1,659,1,1,2,5,0,1,3,4,6188390,20,0,1,0
7,1834,2,1,5,5,0,4,2,6,14662390,9,0,1,0
3,792,1,1,2,4,1,3,2,4,8652769,8,0,0,1
3,1262,2,1,4,5,0,3,2,6,11268966,27,0,0,1
3,767,1,1,2,3,1,3,3,4,8711344,34,0,0,1
1,1225,1,1,3,2,0,2,1,1,4514685,35,0,0,1
3,732,1,1,2,3,1,1,3,4,8321680,4,0,1,0
1,1647,2,2,4,3,1,3,3,6,11740212,22,0,0,1
5,1344,2,1,4,4,1,4,2,4,9476915,9,0,1,0
2,807,1,1,3,2,1,1,2,2,7371487,24,0,0,1
1,631,1,1,2,4,1,4,3,4,8782209,22,1,0,0
7,1775,1,1,4,4,1,1,2,4,13017469,22,0,1,0
2,753,1,1,2,5,1,4,1,1,5979914,29,0,1,0
5,1952,3,2,5,1,1,2,3,5,11695280,19,0,1,0
3,1021,1,1,3,3,1,4,3,4,9777520,16,0,1,0
3,1126,1,1,3,3,1,1,3,4,9671896,23,0,1,0
5,2397,4,2,6,1,1,3,3,5,13429835,14,0,1,0
3,1059,1,1,3,3,1,1,3,6,14645556,27,1,0,0
5,1625,2,1,4,3,1,4,3,4,10556172,30,0,1,0
1,1080,1,1,3,2,1,4,3,3,10664680,6,1,0,0
5,2254,4,2,6,1,1,4,2,4,12999730,8,0,0,1
4,1696,2,1,4,1,0,1,3,3,14233578,9,1,0,0
4,1943,3,2,5,5,0,1,3,4,11291414,40,0,0,1
5,1499,2,1,4,1,0,2,2,6,14097448,11,1,0,0
4,1782,2,1,4,5,1,2,3,1,15079324,26,1,0,0
6,1505,1,1,4,1,0,4,1,6,18104919,19,1,0,0
5,2050,3,2,5,2,1,2,3,4,17823116,13,1,0,0
6,1665,1,1,4,5,1,3,3,4,13296838,44,0,1,0
1,1391,2,2,4,1,1,3,2,2,7033878,26,0,1,0
6,1797,1,1,4,1,1,3,3,5,13649788,43,0,1,0
7,1514,1,1,4,3,0,4,1,5,17660240,28,1,0,0
2,786,1,1,2,2,1,4,3,6,10744615,10,0,0,1
4,1991,3,2,5,2,1,1,1,1,14481560,38,1,0,0
4,1814,3,2,5,3,0,4,3,1,14534041,7,1,0,0
1,504,1,1,2,2,0,2,3,1,3647424,28,0,0,1
2,1215,2,2,4,3,1,3,3,6,17494542,11,1,0,0
7,1934,2,1,5,3,0,3,3,6,14763478,26,0,1,0
5,1691,2,1,4,4,1,2,2,5,15587364,30,1,0,0
3,1294,2,1,4,2,1,2,2,6,16175636,14,1,0,0
5,2268,4,2,6,1,0,2,3,4,12180880,12,0,0,1
1,615,1,1,2,2,0,4,2,5,7786864,19,1,0,0
1,1640,2,2,4,3,1,4,3,4,10678238,17,0,0,1
3,832,1,1,3,4,0,1,3,6,9714957,10,0,0,1
6,1919,2,1,5,2,0,1,1,6,12923652,37,0,1,0
4,1788,2,1,4,2,0,1,3,3,10164223,17,0,0,1
7,1674,1,1,4,4,1,1,3,4,13878039,40,0,0,1
3,723,1,1,2,4,0,2,2,6,7861512,38,0,0,1
2,990,1,1,3,5,0,2,3,1,11142190,24,1,0,0
5,2219,3,2,5,3,0,2,3,5,18235062,21,1,0,0
2,1167,1,1,3,3,0,4,2,3,8252324,35,0,1,0
7,1566,1,1,4,3,0,2,1,5,18012039,28,1,0,0
3,1053,1,1,3,2,1,2,1,6,10502150,4,0,0,1
4,1781,2,1,4,3,0,4,3,2,13800427,55,1,0,0
5,2470,4,2,6,5,0,3,3,4,13637317,29,0,0,1
4,1612,2,1,4,4,0,1,3,2,9142911,14,0,0,1
5,1418,2,1,4,2,1,3,2,4,9482495,17,0,1,0
3,1032,1,1,3,3,1,4,3,5,10015044,31,0,1,0
1,1430,2,2,4,2,1,4,2,6,13669096,33,1,0,0
3,812,1,1,3,1,1,1,3,6,12841868,9,1,0,0
1,571,1,1,2,5,1,4,2,1,4905151,16,0,1,0
4,1709,2,1,4,2,1,4,2,2,14541712,26,1,0,0
3,1128,1,1,3,2,0,4,1,5,12591774,35,1,0,0
5,1731,2,1,4,5,0,4,3,5,11879591,7,0,0,1
4,1620,2,1,4,1,1,4,1,4,14557788,13,1,0,0
4,1581,2,1,4,2,1,4,1,3,14157572,10,1,0,0
6,1672,1,1,4,3,1,3,2,6,15230699,17,0,0,1
3,1266,2,1,4,1,1,1,2,4,9440652,29,0,1,0
3,1298,2,1,4,4,1,2,3,6,12453934,25,0,0,1
7,1952,2,1,5,2,1,1,2,6,14583699,45,0,1,0
5,2386,4,2,6,1,1,2,2,5,13562566,23,0,0,1
3,1058,1,1,3,2,1,3,2,4,8994031,22,0,1,0
2,987,1,1,3,5,1,1,2,4,9660761,15,0,1,0
1,1256,1,1,3,4,0,2,1,4,9806292,12,1,0,0
5,1824,3,2,5,3,0,3,2,5,16029892,7,1,0,0
4,1752,2,1,4,2,0,4,1,3,8936752,24,0,0,1
2,796,1,1,2,5,1,1,1,2,10243482,10,1,0,0
3,1031,1,1,3,5,0,1,2,6,9555887,40,0,0,1
3,1114,1,1,3,2,1,2,2,5,10075832,6,0,1,0
6,1567,1,1,4,5,0,2,1,5,12071961,43,0,0,1
2,1282,2,2,4,3,1,1,3,1,9701574,27,0,0,1
3,957,1,1,3,2,1,3,1,4,8599001,22,0,0,1
7,1510,1,1,4,1,0,4,2,4,17017471,33,1,0,0
1,1005,1,1,3,1,1,3,2,4,7833916,8,0,0,1
4,1824,3,2,5,4,0,4,1,1,7277356,31,0,1,0
3,837,1,1,3,4,1,3,1,4,11039066,18,1,0,0
2,1103,1,1,3,2,0,2,2,3,7978642,11,0,1,0
1,1386,2,2,4,2,0,2,2,5,8940447,5,0,0,1
4,1588,2,1,4,2,1,4,1,1,12057514,45,1,0,0
3,792,1,1,2,2,0,3,2,6,10989732,35,1,0,0
3,1241,2,1,4,1,1,2,1,5,9350247,35,0,1,0
5,1571,2,1,4,5,1,2,2,6,12254580,11,0,0,1
3,770,1,1,2,1,0,2,1,5,9168030,33,1,0,0
6,1707,1,1,4,3,0,3,1,4,18144952,42,1,0,0
7,1840,2,1,5,4,1,3,3,6,15288578,41,0,1,0
1,972,1,1,3,4,0,1,3,4,6847733,42,0,0,1
2,1000,1,1,3,3,0,1,1,5,8707767,18,0,0,1
7,1888,2,1,5,2,1,2,3,5,14219204,38,0,1,0
1,557,1,1,2,1,1,4,1,1,3412363,37,0,0,1
3,1180,1,1,3,1,0,2,3,4,9227664,27,0,0,1
3,1219,2,1,4,1,1,1,1,5,10378924,4,0,0,1
1,943,1,1,3,4,1,4,2,3,9303090,26,1,0,0
3,1133,1,1,3,2,1,2,3,4,9742572,16,0,1,0
2,1153,1,1,3,5,1,2,3,1,8692621,24,0,1,0
4,1618,2,1,4,5,1,4,3,6,17286495,30,1,0,0
1,1246,1,1,3,2,1,2,1,1,8522483,38,1,0,0
5,2389,4,2,6,2,0,2,2,6,19249475,27,1,0,0
5,2227,4,2,6,4,0,2,2,6,12435397,6,0,1,0
6,1853,2,1,5,3,1,2,3,5,14298043,30,0,1,0
3,926,1,1,3,1,0,1,3,6,12405504,27,1,0,0
7,1517,1,1,4,5,0,2,1,5,12110890,25,0,0,1
5,1721,2,1,4,5,0,4,2,4,9843331,22,0,1,0
1,1231,1,1,3,4,0,4,3,1,6076504,18,0,1,0
1,1090,1,1,3,5,1,4,1,1,5110573,49,0,1,0
4,1590,2,1,4,3,1,3,1,4,14565791,9,1,0,0
1,1353,2,2,4,3,1,1,2,3,8040399,34,0,0,1
6,1610,1,1,4,3,1,1,3,5,14074118,29,0,0,1
7,1883,2,1,5,4,1,3,2,5,15639684,29,0,0,1
3,1029,1,1,3,4,1,1,3,5,13951324,29,1,0,0
3,1285,2,1,4,5,1,4,3,6,12233649,29,0,1,0
2,1210,2,2,4,3,1,3,1,2,12983267,35,1,0,0
1,774,1,1,2,5,0,3,3,1,4424821,39,0,1,0
3,940,1,1,3,3,0,1,3,5,9336744,4,0,0,1
4,1893,3,2,5,2,1,3,2,2,10595516,31,0,0,1
3,857,1,1,3,5,0,1,3,4,7591242,30,0,1,0
7,1563,1,1,4,3,0,2,1,4,11796485,6,0,0,1
4,1634,2,1,4,3,0,4,2,4,10106828,16,0,0,1
5,1483,2,1,4,4,0,3,2,5,9299701,19,0,1,0
7,1902,2,1,5,1,1,4,3,4,22813564,13,1,0,0
7,1638,1,1,4,5,1,4,3,4,14684768,37,0,0,1
6,1877,2,1,5,1,1,4,3,5,22879655,26,1,0,0
3,751,1,1,2,3,1,1,1,6,8891881,17,0,0,1
5,1873,3,2,5,3,0,2,3,5,16392927,23,1,0,0
3,1021,1,1,3,5,1,4,1,4,8706485,25,0,1,0
1,1448,2,2,4,2,1,2,3,6,14093315,24,1,0,0
1,720,1,1,2,4,0,2,3,5,6695271,39,0,0,1
6,1514,1,1,4,2,0,4,3,5,12807237,28,0,0,1
5,2347,4,2,6,1,0,2,3,6,13620376,27,0,0,1
5,1816,3,2,5,1,1,2,2,6,11410179,26,0,1,0
4,1615,2,1,4,4,1,2,2,1,8480741,38,0,0,1
4,1941,3,2,5,3,0,4,3,4,11477266,25,0,0,1
5,2227,4,2,6,4,1,4,2,5,12902159,8,0,1,0
3,1119,1,1,3,1,1,1,1,6,13850904,29,1,0,0
3,885,1,1,3,3,0,1,2,6,8793362,35,0,0,1
1,1417,2,2,4,5,1,3,2,5,13166083,37,1,0,0
2,1278,2,2,4,1,1,2,1,5,9835841,37,0,1,0
3,1050,1,1,3,5,1,3,3,6,11679665,20,0,0,1
7,1706,1,1,4,4,1,3,2,4,13697234,42,0,0,1
1,774,1,1,2,2,0,3,3,2,6665084,41,1,0,0
6,1751,1,1,4,2,1,1,2,6,14091903,19,0,1,0
1,729,1,1,2,5,1,2,3,3,7032855,24,0,0,1
3,1142,1,1,3,1,1,4,2,6,10357503,28,0,1,0
4,1668,2,1,4,3,1,2,2,4,9589735,43,0,1,0
3,857,1,1,3,2,0,4,3,6,12697647,8,1,0,0
4,1774,2,1,4,2,0,1,3,3,14864804,19,1,0,0
3,897,1,1,3,3,1,1,3,4,9297771,22,0,0,1
7,1838,2,1,5,2,0,3,2,5,21294089,14,1,0,0
2,1000,1,1,3,2,1,1,3,1,8452647,15,0,0,1
1,1209,1,1,3,1,0,4,1,5,6948282,42,0,0,1
3,858,1,1,3,1,1,3,1,4,10727782,19,1,0,0
2,767,1,1,2,4,1,4,1,6,9525022,7,0,1,0
7,1624,1,1,4,2,1,4,2,5,13922515,43,0,0,1
1,579,1,1,2,4,0,4,3,3,5349681,36,0,0,1
2,881,1,1,3,2,1,4,1,6,13258940,14,1,0,0
3,722,1,1,2,2,1,1,2,4,7101992,27,0,1,0
4,1837,3,2,5,4,0,3,2,6,11948113,18,0,0,1
3,1296,2,1,4,2,0,4,2,5,10434004,34,0,0,1
1,1624,2,2,4,4,0,3,2,4,8079720,31,0,1,0
6,1630,1,1,4,3,1,1,3,4,13572717,41,0,0,1
3,1257,2,1,4,5,0,2,3,4,10294410,24,0,0,1
3,1163,1,1,3,5,0,4,1,4,12571810,35,1,0,0
4,1652,2,1,4,1,1,2,1,2,12605231,44,1,0,0
4,1566,2,1,4,3,0,1,3,1,7115273,30,0,1,0
4,1669,2,1,4,4,0,2,2,1,7545489,49,0,0,1
1,1009,1,1,3,4,1,2,3,1,5578040,49,0,1,0
2,750,1,1,2,3,0,1,2,3,6514965,31,0,0,1
5,2149,3,2,5,5,0,3,2,6,12491559,7,0,1,0
4,1818,3,2,5,3,1,2,3,1,10394978,23,0,0,1
5,1623,2,1,4,2,0,4,2,6,15499913,5,1,0,0
6,1602,1,1,4,4,1,1,3,5,12853693,36,0,1,0
3,1143,1,1,3,2,0,4,2,4,13199364,9,1,0,0
2,865,1,1,3,1,0,3,2,1,5201266,37,0,1,0
6,1880,2,1,5,4,0,2,2,5,21631855,20,1,0,0
3,721,1,1,2,5,0,4,3,6,9134164,26,0,0,1
7,1510,1,1,4,3,0,1,1,4,11173832,18,0,0,1
2,1025,1,1,3,4,1,4,2,4,13853373,27,1,0,0
1,762,1,1,2,4,1,3,3,6,8105592,49,0,1,0
7,1609,1,1,4,4,0,1,2,5,18429736,45,1,0,0
3,869,1,1,3,2,1,1,2,6,12915576,9,1,0,0
2,1109,1,1,3,3,1,1,3,2,13232606,27,1,0,0
2,928,1,1,3,1,0,4,3,2,7340204,9,0,1,0
4,1747,2,1,4,1,1,3,3,2,10382747,13,0,0,1
7,1526,1,1,4,2,0,1,3,6,19344030,9,1,0,0
7,1922,2,1,5,4,1,4,2,4,13858905,42,0,1,0
5,1366,2,1,4,5,0,4,3,6,10445904,28,0,1,0
1,731,1,1,2,3,0,1,2,1,3263830,31,0,1,0
7,1886,2,1,5,2,0,3,3,4,12582803,43,0,1,0
4,1754,2,1,4,3,1,2,3,6,12525878,42,0,0,1
2,1236,2,2,4,5,0,4,3,2,13977614,33,1,0,0
3,1291,2,1,4,2,1,3,3,5,10951135,31,0,1,0
6,1744,1,1,4,4,0,3,1,6,12238966,41,0,1,0
2,933,1,1,3,3,0,2,2,6,9401096,11,0,1,0
3,747,1,1,2,2,0,2,1,5,6417728,22,0,1,0
4,1574,2,1,4,2,1,2,2,3,8660103,44,0,1,0
3,1290,2,1,4,1,0,1,2,4,14087478,11,1,0,0
4,1574,2,1,4,2,0,4,1,6,13860790,54,1,0,0
1,932,1,1,3,3,1,3,2,6,10811745,36,1,0,0
1,1047,1,1,3,5,0,2,2,3,9044570,14,1,0,0
6,1957,2,1,5,2,0,1,2,4,13919440,18,0,0,1
1,1511,2,2,4,1,1,4,3,5,9861950,39,0,1,0
5,1761,2,1,4,1,1,4,2,4,15059430,28,1,0,0
5,2287,4,2,6,5,0,3,2,6,13055488,9,0,1,0
4,1749,2,1,4,4,0,2,2,5,10799993,18,0,0,1
1,1550,2,2,4,5,1,2,2,4,8952254,37,0,1,0
7,1766,1,1,4,1,0,3,2,4,19368022,24,1,0,0
6,1540,1,1,4,4,1,4,3,4,13885352,16,0,0,1
4,1874,3,2,5,3,0,4,1,5,9700848,35,0,1,0
1,1454,2,2,4,1,0,1,1,5,7627712,5,0,1,0
5,2461,4,2,6,2,0,4,2,4,11962561,6,0,1,0
4,1528,2,1,4,5,1,2,2,3,14297780,21,1,0,0
2,823,1,1,3,4,0,1,3,2,7504397,5,0,0,1
5,1389,2,1,4,1,0,2,3,6,10217473,23,0,0,1
2,765,1,1,2,4,0,1,3,5,8531811,11,0,1,0
2,1244,2,2,4,1,1,1,1,2,8973127,8,0,0,1
4,1566,2,1,4,4,1,1,3,6,12114586,25,0,0,1
6,1539,1,1,4,4,0,3,2,5,11898329,13,0,1,0
3,1283,2,1,4,2,1,4,2,6,15984264,35,1,0,0
3,1132,1,1,3,4,1,2,1,6,14109889,35,1,0,0
3,948,1,1,3,5,0,2,1,6,8793977,9,0,1,0
1,589,1,1,2,2,1,2,2,5,6479877,47,0,0,1
1,1025,1,1,3,3,0,4,1,3,7987832,16,1,0,0
3,885,1,1,3,1,1,2,1,5,11342048,25,1,0,0
1,758,1,1,2,2,0,2,3,5,6630463,30,0,1,0
2,663,1,1,2,5,1,3,1,1,5676370,16,0,1,0
4,1530,2,1,4,4,1,1,1,1,7056404,22,0,1,0
4,1948,3,2,5,5,0,4,2,4,11336103,39,0,0,1
2,940,1,1,3,2,1,4,1,5,9181686,13,0,1,0
7,1532,1,1,4,3,0,1,2,4,11201871,7,0,1,0
4,1894,3,2,5,1,1,4,1,2,9310120,47,0,0,1
5,1373,2,1,4,1,0,4,3,4,9079106,24,0,0,1
4,1528,2,1,4,1,0,4,3,3,8246959,30,0,1,0
4,1826,3,2,5,2,0,3,3,3,10187290,39,0,0,1
1,1132,1,1,3,3,0,1,1,4,5687644,38,0,1,0
7,1955,2,1,5,5,1,4,1,6,15427203,14,0,1,0
1,1036,1,1,3,3,1,2,3,6,9409150,17,0,1,0
7,1504,1,1,4,5,1,4,3,6,21034772,5,1,0,0
6,1826,2,1,5,5,1,3,2,6,16316004,16,0,0,1
1,1609,2,2,4,2,1,4,1,3,11883587,37,1,0,0
1,891,1,1,3,2,1,3,2,2,8471736,13,1,0,0
1,1665,2,2,4,1,0,2,3,2,8270164,11,0,0,1
6,1965,2,1,5,2,1,4,1,5,15146119,35,0,0,1
3,1157,1,1,3,5,0,4,1,4,13087684,6,1,0,0
5,2064,3,2,5,3,0,2,3,5,17586676,21,1,0,0
3,1181,1,1,3,2,0,2,3,5,10192235,16,0,0,1
5,1653,2,1,4,4,1,2,2,5,11560438,20,0,0,1
5,2282,4,2,6,4,0,3,3,6,12840553,27,0,1,0
1,1531,2,2,4,3,0,1,3,4,12275740,35,1,0,0
6,1629,1,1,4,5,0,1,3,6,20696806,6,1,0,0
3,1081,1,1,3,5,1,2,3,4,10218449,39,0,0,1
1,1041,1,1,3,5,1,2,1,3,9515603,7,1,0,0
3,1175,1,1,3,2,1,4,2,5,10119669,28,0,1,0
3,810,1,1,3,5,0,2,2,4,10285028,29,1,0,0
5,1722,2,1,4,1,0,4,2,6,10422923,19,0,1,0
1,1475,2,2,4,5,0,3,2,5,8876987,21,0,1,0
6,1522,1,1,4,2,0,4,2,5,11814570,5,0,1,0
6,1556,1,1,4,1,0,3,1,6,11218904,27,0,1,0
3,1286,2,1,4,5,1,1,1,5,15546349,8,1,0,0
4,1803,3,2,5,3,1,2,2,6,12146740,14,0,1,0
3,866,1,1,3,3,0,3,1,5,10610804,29,1,0,0
2,1178,1,1,3,5,1,1,2,2,8992975,19,0,1,0
6,1626,1,1,4,4,0,3,2,5,13406800,9,0,0,1
6,1589,1,1,4,4,1,2,1,5,12554528,8,0,1,0
3,1165,1,1,3,1,0,1,1,5,7882461,35,0,1,0
2,618,1,1,2,4,0,1,2,4,8725130,36,1,0,0
3,1144,1,1,3,2,0,2,3,5,9761742,38,0,0,1
2,1201,2,2,4,1,0,2,2,6,14884891,36,1,0,0
1,879,1,1,2,1,1,4,2,4,6723611,37,0,1,0
6,1501,1,1,4,4,1,1,3,6,14158484,35,0,0,1
2,1289,2,2,4,4,1,4,3,6,18159051,18,1,0,0
5,1741,2,1,4,1,1,4,2,4,11043881,10,0,0,1
1,1585,2,2,4,1,0,1,2,6,12716556,45,1,0,0
3,897,1,1,3,2,1,1,3,5,9511142,9,0,1,0
3,1172,1,1,3,3,1,1,1,6,10118769,20,0,1,0
1,1321,1,1,3,4,1,4,2,4,9039018,18,0,0,1
1,798,1,1,2,2,0,2,1,3,4765435,13,0,0,1
7,1808,2,1,5,5,0,3,1,6,21532100,20,1,0,0
3,934,1,1,3,3,0,2,2,4,8108887,16,0,0,1
3,961,1,1,3,1,1,4,1,5,8887802,29,0,0,1
2,962,1,1,3,3,0,1,2,1,6705727,11,0,0,1
5,1778,3,2,5,2,0,4,2,5,11042828,7,0,0,1
6,1756,1,1,4,3,1,1,2,4,12950123,12,0,1,0
1,1023,1,1,3,1,0,3,2,1,5033757,6,0,0,1
2,784,1,1,2,4,0,1,1,5,6922099,31,0,1,0
5,1485,2,1,4,2,0,4,2,4,8637762,11,0,1,0
5,2177,3,2,5,4,1,4,3,5,14285052,12,0,0,1
5,2088,3,2,5,2,1,3,2,6,13755541,18,0,0,1
2,1181,1,1,3,1,1,1,1,3,8872951,24,0,0,1
5,1308,1,1,3,1,0,4,3,6,9727863,9,0,1,0
1,663,1,1,2,3,0,1,1,3,4029432,19,0,1,0
7,1975,2,1,5,5,1,2,1,4,14096269,5,0,1,0
3,749,1,1,2,4,0,1,3,4,9973001,22,1,0,0
4,1727,2,1,4,3,1,1,3,1,8633472,33,0,1,0
5,2158,3,2,5,3,1,2,2,6,13653956,17,0,0,1
3,1157,1,1,3,4,0,3,3,5,9795484,10,0,1,0
7,1832,2,1,5,5,0,2,3,6,22792953,21,1,0,0
3,1138,1,1,3,3,1,2,3,4,14394495,15,1,0,0
3,770,1,1,2,3,0,4,1,4,6570956,5,0,1,0
7,1842,2,1,5,4,0,2,3,5,13613927,23,0,1,0
7,1882,2,1,5,2,1,1,1,4,20690699,42,1,0,0
3,757,1,1,2,5,1,1,1,6,9235546,14,0,0,1
4,1884,3,2,5,4,1,1,2,4,10473123,37,0,1,0
